Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,6/81,0.00016146440379841284,0.0011954889695377,0,0,8.1340206185567,71.01997108520867,H2BC12;H2BC15;H2AC6;H2BC5;UBE2C;H2BC11
Reactome_2022,Signaling By WNT R-HSA-195721,11/294,0.0001912946404777712,0.001402189714702,0,0,4.013816441378279,34.365074959639855,PSMA5;H2BC12;H2BC15;H2BC5;H2AC6;PSMD14;CAV1;PSMC2;H2BC11;KREMEN1;GNG11
Reactome_2022,ECM Proteoglycans R-HSA-3000178,5/55,0.00022050262506885927,0.0016002814274799,0,0,10.128205128205128,85.27544560100635,SPARC;ITGB5;ITGB3;ITGA2B;ITGA7
Reactome_2022,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,6/87,0.0002390922544006224,0.0017091913088453,0,0,7.529209621993127,62.78352722931161,YWHAE;CCNB2;CCNB1;PRKAR2B;NEK2;TUBG1
Reactome_2022,E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654,5/56,0.00024017285785957223,0.0017091913088453,0,0,9.929110105580694,82.75070939715789,H2BC12;H2BC15;PCNA;H2BC5;H2BC11
Reactome_2022,Programmed Cell Death R-HSA-5357801,9/208,0.00025439637681101305,0.001793005232716,0,0,4.641242863532321,38.41378944014526,PSMA5;YWHAE;PSMD14;CASP3;PSMC2;E2F1;CLSPN;BCL2L1;LMNB1
Reactome_2022,Platelet Degranulation R-HSA-114608,7/125,0.00026537848498707224,0.001852594566624,0,0,6.049617985421972,49.81469306650155,SPARC;EGF;ITGB3;ITGA2B;PPBP;CLU;PF4
Reactome_2022,Metabolism Of Polyamines R-HSA-351202,5/58,0.00028348784410563496,0.0019603451861267,0,0,9.553459119496855,78.0359148140527,PSMA5;NQO1;PSMD14;SMOX;PSMC2
Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,10/260,0.00030030916789058995,0.0020473804640672,0,0,4.11578947368421,33.38192567626217,H2BC12;CPT1A;H2BC15;H2BC5;H2AC6;EGF;SCD;CAV1;H2BC11;GNG11
Reactome_2022,HCMV Late Events R-HSA-9610379,6/91,0.000305349958813985,0.0020473804640672,0,0,7.173438447543966,58.06218405120952,H2AC11;H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,5/59,0.00030724672721336934,0.0020473804640672,0,0,9.376068376068377,75.83232332652554,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,RNA Polymerase I Promoter Escape R-HSA-73772,5/59,0.00030724672721336934,0.0020473804640672,0,0,9.376068376068377,75.83232332652554,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,5/60,0.0003324843108549847,0.0021955945933036,0,0,9.205128205128204,73.72311591006364,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,7/130,0.0003371468635276646,0.0022065058121944,0,0,5.802224188044989,46.38873553467045,SPARC;EGF;ITGB3;ITGA2B;PPBP;CLU;PF4
Reactome_2022,HCMV Early Events R-HSA-9609690,6/96,0.00040752456417382895,0.0026435000490213,0,0,6.77319587628866,52.86756640129645,H2AC11;H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,8/181,0.00048609009624393166,0.0031254740398842,0,0,4.727119460500964,36.06374539515151,KIF18B;RACGAP1;KIFC1;KIF23;KIF20A;KIF11;COPG1;KIF15
Reactome_2022,Disease R-HSA-1643685,32/1736,0.0005349257636407051,0.003409570302162,0,0,2.02280348759222,15.238552556688791,YWHAE;FEN1;PSMD14;ITGB3;ITGA2B;LMNB1;H2AC11;MUC1;PRKAR2B;PRDX1;E2F1;E2F2;JAK3;MPDU1;CTSA;H2BC5;H2AC6;UBE2C;EGF;CAV1;KREMEN1;GNG11;CDC25A;PSMA5;H2BC12;P2RX7;H2BC15;RAD51;PSMC2;H2BC11;ELMO2;BCL2L1
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,5/67,0.0005556717726770651,0.0035112707704507,0,0,8.16294458229942,61.18398606775132,CDC20;PSMA5;PSMD14;UBE2C;PSMC2
Reactome_2022,ESR-mediated Signaling R-HSA-8939211,8/188,0.0006243441343839183,0.0039114893205419,0,0,4.541666666666667,33.51209016742436,H2BC12;H2BC15;H2AC6;H2BC5;EGF;CAV1;H2BC11;GNG11
Reactome_2022,Signaling By Interleukins R-HSA-449147,13/453,0.0006661234011107618,0.0041378682458829,0,0,3.0588235294117645,22.37234424217549,PSMD14;BATF;LMNB1;PSMA5;MUC1;CASP3;PSMC2;TIFA;LCN2;BIRC5;ALPK1;JAK3;BCL2L1
Reactome_2022,HATs Acetylate Histones R-HSA-3214847,6/106,0.0006906224202832534,0.0042540019669548,0,0,6.092783505154639,44.34277452972727,H2AC11;H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,6/107,0.0007256543016025789,0.0044325383589557,0,0,6.032152699806063,43.60303471011706,MUC1;LCN2;BIRC5;JAK3;BCL2L1;BATF
Reactome_2022,CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,5/72,0.0007732638317856864,0.0046459212188435,0,0,7.55185610409491,54.10822023534692,PSMA5;PSMD14;UBE2C;PSMC2;CDC6
Reactome_2022,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,5/72,0.0007732638317856864,0.0046459212188435,0,0,7.55185610409491,54.10822023534692,CDC20;PSMA5;PSMD14;UBE2C;PSMC2
Reactome_2022,Generic Transcription Pathway R-HSA-212436,24/1190,0.0008407990904091311,0.0050106157176414,0,0,2.179245283018868,15.43157977802244,YWHAE;PCNA;RRM2;H2BC5;H2AC6;PSMD14;UBE2C;CAV1;ITGA2B;AURKB;PSMA5;H2BC12;TPX2;CCNB1;H2BC15;RAD51;PRDX1;PSMC2;H2BC11;E2F1;BIRC5;MYL9;E2F7;PF4
Reactome_2022,Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,3/19,0.0008481701801219675,0.0050137801776564,0,0,18.82994923857868,133.17348392535672,CCNB2;CCNB1;LMNB1
Reactome_2022,Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,5/74,0.0008760638830943262,0.0050964668754614,0,0,7.332218506131549,51.61934285779443,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,NoRC Negatively Regulates rRNA Expression R-HSA-427413,5/74,0.0008760638830943262,0.0050964668754614,0,0,7.332218506131549,51.61934285779443,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Immune System R-HSA-168256,34/1943,0.000886695266173055,0.0051176978748413,0,0,1.9195503859334664,13.490617753573623,PSMD14;ITGB5;KIF11;CLU;KIF15;LMNB1;CDC20;MUC1;RACGAP1;CASP3;TIFA;GBP2;JAK3;GBP1;CTSA;LAG3;UBE2C;GGH;KIF23;LILRB1;PPBP;PDCD1LG2;BATF;TREML1;PSMA5;P2RX7;PSMC2;LCN2;ELMO2;BIRC5;KIF20A;ALPK1;CFB;BCL2L1
Reactome_2022,G2/M DNA Replication Checkpoint R-HSA-69478,2/5,0.0009754681839454336,0.005586079522125,0,0,66.65656565656566,462.1028413784856,CCNB2;CCNB1
Reactome_2022,Transcriptional Regulation By Small RNAs R-HSA-5578749,5/76,0.0009887099209859827,0.0056180183882381,0,0,7.124954857349223,49.29834337305474,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,5/77,0.0010489037290013,0.0059142033335229,0,0,7.0256410256410255,48.19596578027063,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,RNA Polymerase I Promoter Clearance R-HSA-73854,5/78,0.001111774407674,0.0061737169759477,0,0,6.929048120828943,47.12998547368564,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,5/78,0.001111774407674,0.0061737169759477,0,0,6.929048120828943,47.12998547368564,PSMA5;NQO1;PSMD14;PRDX1;PSMC2
Reactome_2022,RHO GTPases Activate PAKs R-HSA-5627123,3/21,0.0011471485105092,0.006322254572957,0,0,16.736040609137056,113.3109608085056,CTTN;MYL9;MYLK
Reactome_2022,Amyloid Fiber Formation R-HSA-977225,5/79,0.0011773948684188,0.0063928180633405,0,0,6.835065835065835,46.09876674157659,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,RNA Polymerase I Transcription R-HSA-73864,5/79,0.0011773948684188,0.0063928180633405,0,0,6.835065835065835,46.09876674157659,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,5/80,0.0012458385137188,0.0067147031658522,0,0,6.743589743589744,45.1007672259829,H2BC12;H2BC15;H2BC5;H2BC11;CLSPN
Reactome_2022,HCMV Infection R-HSA-9609646,6/121,0.0013754871973422,0.0073593585084077,0,0,5.294038547736441,34.88214091728728,H2AC11;H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Cyclin E Associated Events During G1/S Transition R-HSA-69202,5/82,0.0013914912536232,0.007391036876129,0,0,6.567765567765568,43.19868504699028,PSMA5;PSMD14;PSMC2;E2F1;CDC25A
Reactome_2022,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,4/49,0.0014462766378052,0.0075032914401861,0,0,8.959183673469388,58.58197746978076,CCNB1;PCNA;E2F1;E2F7
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,25/1312,0.0014509384379812,0.0075032914401861,0,0,2.0549450549450547,13.43018533103531,YWHAE;PCNA;PSMD14;ITGA2B;AURKB;CCNB1;PRDX1;E2F1;E2F7;RRM2;H2BC5;H2AC6;UBE2C;CAV1;CPSF2;PSMA5;H2BC12;TPX2;H2BC15;RAD51;PSMC2;H2BC11;BIRC5;MYL9;PF4
Reactome_2022,Phosphorylation Of Emi1 R-HSA-176417,2/6,0.0014535707837741,0.0075032914401861,0,0,49.98989898989899,326.6206097208578,CDC20;CCNB1
Reactome_2022,NADE Modulates Death Signaling R-HSA-205025,2/6,0.0014535707837741,0.0075032914401861,0,0,49.98989898989899,326.6206097208578,YWHAE;CASP3
Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,5/84,0.0015493286238675,0.0079402256730966,0,0,6.40084388185654,41.41303482134472,PSMA5;PSMD14;PSMC2;E2F1;CDC25A
Reactome_2022,Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562,4/50,0.0015598806233641,0.0079402256730966,0,0,8.763975155279503,56.64285082988862,PSMA5;NQO1;PSMD14;PSMC2
Reactome_2022,Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,4/51,0.0016795486223,0.0084322543845613,0,0,8.577073382544507,54.80089627367308,PSMA5;PSMD14;PSMC2;CDC25A
Reactome_2022,Nonhomologous End-Joining (NHEJ) R-HSA-5693571,4/51,0.0016795486223,0.0084322543845613,0,0,8.577073382544507,54.80089627367308,H2BC12;H2BC15;H2BC5;H2BC11
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048,3/24,0.0017076659731305,0.008515096314998,0,0,14.343002175489485,91.40261395182884,CDC20;CCNB1;UBE2C
Reactome_2022,Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,3/25,0.0019263332020576,0.0095405556561367,0,0,13.690355329949238,85.59397680666795,CCNB2;CCNB1;CDC25A
Reactome_2022,"Activation Of NIMA Kinases NEK9, NEK6, NEK7 R-HSA-2980767",2/7,0.0020216133697869,0.0099452523493545,0,0,39.98989898989899,248.09171029141777,CCNB2;CCNB1
Reactome_2022,SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,4/54,0.0020765932331265,0.0101476189325451,0,0,8.061224489795919,49.79439807569174,CDC20;PSMA5;PSMD14;PSMC2
Reactome_2022,Switching Of Origins To A Post-Replicative State R-HSA-69052,5/90,0.0021019951537622,0.0102037248192566,0,0,5.947209653092006,36.66376433556312,PSMA5;PSMD14;UBE2C;PSMC2;CDC6
Reactome_2022,APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,3/26,0.0021616710096346,0.0104243740135673,0,0,13.094460384021188,80.35905008065508,CDC20;UBE2C;NEK2
Reactome_2022,Activation Of HOX Genes During Differentiation R-HSA-5619507,5/91,0.0022064516446075,0.0105707781405054,0,0,5.877757901013715,35.950540003303175,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Intrinsic Pathway For Apoptosis R-HSA-109606,4/55,0.0022221695468688,0.0105769498562003,0,0,7.902761104441777,48.28011150302565,YWHAE;CASP3;E2F1;BCL2L1
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,16/722,0.0025266879816679,0.0119487889713718,0,0,2.351767459046681,14.065558840485046,YWHAE;NQO1;H2BC5;H2AC6;PSMD14;UBE2C;HSPA2;LMNB1;PSMA5;H2BC12;H2BC15;PRDX1;PSMC2;H2BC11;E2F1;E2F2
Reactome_2022,UCH Proteinases R-HSA-5689603,5/95,0.0026623763793661,0.0125097556799705,0,0,5.615384615384615,33.29101085304574,H2AC11;PSMA5;H2AC6;PSMD14;PSMC2
Reactome_2022,Adaptive Immune System R-HSA-1280218,16/733,0.0029315918450808,0.0136577094516335,0,0,2.314353283609241,13.497793696846218,CTSA;LAG3;PSMD14;ITGB5;UBE2C;KIF23;LILRB1;KIF11;PDCD1LG2;KIF15;CDC20;TREML1;PSMA5;RACGAP1;PSMC2;KIF20A
Reactome_2022,Post-translational Protein Modification R-HSA-597592,25/1383,0.002943953742644,0.0136577094516335,0,0,1.9400378708184305,11.306544185070353,PCNA;PSMD14;AURKB;CDC20;H2AC11;MUC1;CLSPN;APOL1;DCAF13;MPDU1;CTSA;H2BC5;H2AC6;UBE2C;CDC25A;PSMA5;TTLL7;H2BC12;H2BC15;PSMC2;H2BC11;BIRC5;FAM20A;COPG1;DTL
Reactome_2022,Hedgehog Off State R-HSA-5610787,5/98,0.003046494595945,0.0139158068963187,0,0,5.433416046319272,31.47992845042133,PSMA5;PSMD14;PRKAR2B;SMOX;PSMC2
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,16/736,0.0030509207398161,0.0139158068963187,0,0,2.3043478260869565,13.347501224204024,YWHAE;NQO1;H2BC5;H2AC6;PSMD14;UBE2C;HSPA2;LMNB1;PSMA5;H2BC12;H2BC15;PRDX1;PSMC2;H2BC11;E2F1;E2F2
Reactome_2022,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,4/60,0.0030565414874588,0.0139158068963187,0,0,7.19533527696793,41.66438194796197,H2BC12;H2BC15;H2BC5;H2BC11
Reactome_2022,DNA Double Strand Break Response R-HSA-5693606,4/61,0.0032458250655199,0.014686356623618,0,0,7.0687432867884,40.50662547348915,H2BC12;H2BC15;H2BC5;H2BC11
Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,5/100,0.0033238214487381,0.0149470007480065,0,0,5.318488529014845,30.350700013257832,PSMA5;NQO1;PSMD14;PRDX1;PSMC2
Reactome_2022,Metalloprotease DUBs R-HSA-5689901,3/31,0.00360273455,0.0161024660070122,0,0,10.753444525018129,60.49954695168429,H2AC11;PSMD14;H2AC6
Reactome_2022,Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,4/63,0.0036480462723588,0.0162061691978124,0,0,6.828433068142512,38.33184278744158,PSMA5;PSMD14;UBE2C;PSMC2
Reactome_2022,Activation Of Pre-Replicative Complex R-HSA-68962,3/32,0.0039464456405227,0.0174261726174888,0,0,10.382110974969368,57.46436072810552,CDC45;MCM10;CDC6
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",8/254,0.0041367790080325,0.0181572395981307,0,0,3.311991869918699,18.17567421459369,SPARC;EGF;ITGB3;ITGA2B;PPBP;GNG11;CLU;PF4
Reactome_2022,Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417,3/33,0.0043094538934011,0.0187057419469869,0,0,10.03553299492386,54.6629871343117,FEN1;PCNA;DSCC1
Reactome_2022,Integrin Cell Surface Interactions R-HSA-216083,4/66,0.004312783613971,0.0187057419469869,0,0,6.497037524687294,35.3839821166775,ITGB5;ITGB3;ITGA2B;ITGA7
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,4/67,0.0045513311689118,0.0196242690988962,0,0,6.393586005830904,34.476360946346375,PSMA5;PSMD14;PSMC2;CDC25A
Reactome_2022,Gene Silencing By RNA R-HSA-211000,5/108,0.0046165456406343,0.0197890523659941,0,0,4.9034105053522525,26.371073964885344,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Transcriptional Regulation By E2F6 R-HSA-8953750,3/34,0.0046920695585813,0.0199958545723261,0,0,9.711314884558703,52.07091984713094,RRM2;RAD51;E2F1
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,15/702,0.0047801199222585,0.0202533404798583,0,0,2.2557535701640505,12.05314469189969,PSMD14;BATF;LMNB1;PSMA5;MUC1;CASP3;PSMC2;TIFA;LCN2;BIRC5;ALPK1;GBP2;JAK3;GBP1;BCL2L1
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,14/637,0.0049803422302554,0.020932939416265,0,0,2.316902259272683,12.284810456511478,YWHAE;SPARC;EGF;KIF23;KIF11;KIF15;DAB2;KIF18B;RACGAP1;CTTN;KIFC1;KIF20A;COPG1;APOL1
Reactome_2022,Orc1 Removal From Chromatin R-HSA-68949,4/69,0.0050547479900121,0.020932939416265,0,0,6.196232339089482,32.76212791134876,PSMA5;PSMD14;PSMC2;CDC6
Reactome_2022,RHOB GTPase Cycle R-HSA-9013026,4/69,0.0050547479900121,0.020932939416265,0,0,6.196232339089482,32.76212791134876,RACGAP1;CAV1;ECT2;IQGAP3
Reactome_2022,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,4/69,0.0050547479900121,0.020932939416265,0,0,6.196232339089482,32.76212791134876,YWHAE;PRKAR2B;NEK2;TUBG1
Reactome_2022,Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460,2/11,0.0051570205394645,0.0211178550582543,0,0,22.21212121212121,117.00004466783103,TIFA;ALPK1
Reactome_2022,Establishment Of Sister Chromatid Cohesion R-HSA-2468052,2/11,0.0051570205394645,0.0211178550582543,0,0,22.21212121212121,117.00004466783103,CDCA5;ESCO2
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,25/1449,0.0053483008202299,0.0217794694512698,0,0,1.8434991974317816,9.643300743965344,YWHAE;PCNA;PSMD14;ITGA2B;AURKB;CCNB1;PRDX1;E2F1;E2F7;RRM2;H2BC5;H2AC6;UBE2C;CAV1;CPSF2;PSMA5;H2BC12;TPX2;H2BC15;RAD51;PSMC2;H2BC11;BIRC5;MYL9;PF4
Reactome_2022,Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,3/36,0.0055172885597211,0.022343494554009,0,0,9.121827411167512,47.43230522818489,UBE2C;E2F1;E2F2
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,5/114,0.005795880075899,0.0233427477782086,0,0,4.632086567866384,23.85806188105049,PSMA5;PSMD14;TIFA;PSMC2;ALPK1
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,8/271,0.0060663335595174,0.0242984836017829,0,0,3.0952154626109,15.80107766922982,PSMA5;PSMD14;EGF;ITGB3;PSMC2;ITGA2B;JAK3;BCL2L1
Reactome_2022,Epigenetic Regulation Of Gene Expression R-HSA-212165,5/116,0.0062321827707386,0.0248271194073447,0,0,4.548163548163548,23.095704770902916,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,3/38,0.0064242870484076,0.0253172172391549,0,0,8.599709934735316,43.40849457481817,CASP3;CLSPN;LMNB1
Reactome_2022,Diseases Of Mitotic Cell Cycle R-HSA-9675126,3/38,0.0064242870484076,0.0253172172391549,0,0,8.599709934735316,43.40849457481817,UBE2C;E2F1;E2F2
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,8/277,0.0068895307695934,0.0270054869203848,0,0,3.0252478314745974,15.058934349324902,PSMA5;PSMD14;EGF;ITGB3;PSMC2;ITGA2B;JAK3;BCL2L1
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,5/119,0.0069291682629882,0.0270163847700554,0,0,4.427800269905533,22.01509154079102,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035,2/13,0.0072181010363148,0.0277008798932921,0,0,18.171717171717173,89.6077061786221,YWHAE;CCNB1
Reactome_2022,SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779,2/13,0.0072181010363148,0.0277008798932921,0,0,18.171717171717173,89.6077061786221,YWHAE;CAV1
Reactome_2022,Mitotic Telophase/Cytokinesis R-HSA-68884,2/13,0.0072181010363148,0.0277008798932921,0,0,18.171717171717173,89.6077061786221,KIF23;KIF20A
Reactome_2022,Metabolism Of Proteins R-HSA-392499,30/1890,0.0075325892901657,0.0287572289046432,0,0,1.7020872865275145,8.320681670661488,PCNA;PSMD14;SRP54;MRPL14;AURKB;CDC20;H2AC11;MUC1;CLSPN;APOL1;RGS6;DCAF13;MPDU1;CTSA;H2BC5;H2AC6;UBE2C;GNG11;CDC25A;PSMA5;TTLL7;H2BC12;H2BC15;PPA1;PSMC2;H2BC11;BIRC5;FAM20A;COPG1;DTL
Reactome_2022,Removal Of Flap Intermediate R-HSA-69166,2/14,0.0083660270881822,0.0314476813109619,0,0,16.656565656565657,79.67795051677446,FEN1;PCNA
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,2/14,0.0083660270881822,0.0314476813109619,0,0,16.656565656565657,79.67795051677446,E2F1;E2F7
Reactome_2022,Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,2/14,0.0083660270881822,0.0314476813109619,0,0,16.656565656565657,79.67795051677446,CCNB2;CCNB1
Reactome_2022,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,4/80,0.0084964288884178,0.0317749100776034,0,0,5.296455424274973,25.254078548459987,YWHAE;PRKAR2B;NEK2;TUBG1
Reactome_2022,Centrosome Maturation R-HSA-380287,4/81,0.0088693778840417,0.033001289284277,0,0,5.227405247813411,24.700277159233604,YWHAE;PRKAR2B;NEK2;TUBG1
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,9/354,0.0094965125183098,0.0347993872567825,0,0,2.6571818802640563,12.374046025588743,YWHAE;TPX2;CCNB1;PCNA;PRDX1;E2F1;BIRC5;AURKB;E2F7
Reactome_2022,Processive Synthesis On Lagging Strand R-HSA-69183,2/15,0.0095900084936835,0.0347993872567825,0,0,15.374514374514376,71.44588341233826,FEN1;PCNA
Reactome_2022,Depolymerisation Of Nuclear Lamina R-HSA-4419969,2/15,0.0095900084936835,0.0347993872567825,0,0,15.374514374514376,71.44588341233826,CCNB1;LMNB1
Reactome_2022,GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194,2/15,0.0095900084936835,0.0347993872567825,0,0,15.374514374514376,71.44588341233826,ITGB3;ITGA2B
Reactome_2022,p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,2/15,0.0095900084936835,0.0347993872567825,0,0,15.374514374514376,71.44588341233826,ITGB3;ITGA2B
Reactome_2022,Platelet Homeostasis R-HSA-418346,4/83,0.0096469883387525,0.0348337066616039,0,0,5.094549212089899,23.6443607545466,P2RX7;GUCY1B1;PDE5A;GNG11
Reactome_2022,SUMOylation Of DNA Replication Proteins R-HSA-4615885,3/45,0.0102691253206439,0.0368983767648628,0,0,7.163886874546773,32.800668633723014,PCNA;BIRC5;AURKB
Reactome_2022,Hedgehog On State R-HSA-5632684,4/85,0.0104676198849292,0.0374281237836736,0,0,4.968253968253968,22.65259800022629,PSMA5;PSMD14;SMOX;PSMC2
Reactome_2022,Signaling By Hedgehog R-HSA-5358351,5/135,0.0115840016535314,0.0412188020001871,0,0,3.8796844181459567,17.296138661286985,PSMA5;PSMD14;PRKAR2B;SMOX;PSMC2
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,4/88,0.0117810854608779,0.0417175634919011,0,0,4.790087463556851,21.274023659747563,PSMA5;PSMD14;PSMC2;ENPP2
Reactome_2022,Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,3/48,0.0122470965035044,0.0425893179207389,0,0,6.685279187817259,29.431716933517144,PSMA5;PSMD14;PSMC2
Reactome_2022,DNA Damage Bypass R-HSA-73893,3/48,0.0122470965035044,0.0425893179207389,0,0,6.685279187817259,29.431716933517144,PCNA;PCLAF;DTL
Reactome_2022,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,2/17,0.0122596808748648,0.0425893179207389,0,0,13.323232323232324,58.64139939765107,E2F1;E2F2
Reactome_2022,Removal Of Flap Intermediate From C-strand R-HSA-174437,2/17,0.0122596808748648,0.0425893179207389,0,0,13.323232323232324,58.64139939765107,FEN1;PCNA
Reactome_2022,Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733,3/49,0.0129514996055504,0.0447804208059833,0,0,6.539615978812624,28.42472661929245,PSMA5;PSMD14;PSMC2
Reactome_2022,Extension Of Telomeres R-HSA-180786,3/50,0.0136786260429923,0.0469332520874437,0,0,6.400151204233719,27.468942123223947,FEN1;PCNA;DSCC1
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,2/18,0.0137022045657748,0.0469332520874437,0,0,12.48989898989899,53.58414643474309,CCNB1;PCNA
Reactome_2022,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,3/51,0.0144285702203611,0.0485144127134163,0,0,6.266497461928934,26.5608314530226,PSMA5;PSMD14;PSMC2
Reactome_2022,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,3/51,0.0144285702203611,0.0485144127134163,0,0,6.266497461928934,26.5608314530226,PSMA5;PSMD14;PSMC2
Reactome_2022,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,3/51,0.0144285702203611,0.0485144127134163,0,0,6.266497461928934,26.5608314530226,PSMA5;PSMD14;PSMC2
Reactome_2022,Vpu Mediated Degradation Of CD4 R-HSA-180534,3/51,0.0144285702203611,0.0485144127134163,0,0,6.266497461928934,26.5608314530226,PSMA5;PSMD14;PSMC2
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,8/318,0.0149599782683554,0.0496634245792811,0,0,2.6196236559139785,11.00864556916716,PSMA5;PSMD14;EGF;ITGB3;PSMC2;ITGA2B;JAK3;BCL2L1
Reactome_2022,Apoptotic Execution Phase R-HSA-75153,3/52,0.0152014163710364,0.0496634245792811,0,0,6.1382989744121,25.69717025640832,CASP3;CLSPN;LMNB1
