"GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"101927288",0.109772457356405,1.30526409985222,0.276926461536047,0.784942059548524,0.926236444385992,-5.51123986561371
"101927289",0.24415466128014,1.67498982252197,0.845689908263107,0.40865392568,0.747682746992424,-5.29389164173419
"101927311",0.702010252163541,-2.06429783260271,0.728674769185346,0.475428290987232,0.78474983966493,-4.87069552463003
"101927365",-0.3425808291722,1.50575714423625,-1.12883093286081,0.273558608470466,0.654668649885124,-4.98587181585457
"101927380",0.458054649130302,-1.22426715164826,0.692815978731906,0.497128779665201,0.795202122081134,-4.96083716999956
"101927381",1.26456082894145,1.08798227619311,3.09524581770796,0.00615715928616855,0.420183747968854,-2.22955071704708
"101927391",-0.145002578234276,0.724079356583174,-0.415006199361781,0.682964981753627,0.885312194639703,-5.37512987714657
"101927402",0.0201193471364017,0.999820810099628,0.0540570238270134,0.957475835197721,0.987981172617283,-5.41956156470593
"101927412",0.462914234429296,-0.510245891624902,0.833745147893976,0.415181186513468,0.751795934133204,-5.0159579594578
"101927415",-0.434847552881659,-0.20033100365982,-0.832048351253758,0.416113797236652,0.752650669448043,-4.97866957144041
"101927420",0.564107588576758,-0.457589907552754,1.02028986779136,0.32089813421253,0.695022630268319,-4.8599715095884
"101927423",0.23781761417543,0.191080033729356,0.470813212042704,0.643340594695969,0.8667420812681,-5.20153502949253
"101927438",1.70098328465675,-0.589188364704241,2.41712737984065,0.0262936309165423,0.450370664376266,-3.39584160273052
"101927469",-0.0559888981783589,0.174663959700561,-0.0726348837841232,0.942885108492973,0.982527549816785,-5.33421787309263
"101927472",-0.28634751011541,-1.99733730079375,-0.299737781682324,0.767756976048678,0.92009514778475,-4.99436678185877
"101927482",-0.00621562448731417,-0.0215171209134806,-0.0133574926428402,0.989487209605837,0.997131539233537,-5.28755313623006
"101927492",-0.0800851376933086,-0.249643471953543,-0.166269336559369,0.869769280521262,0.955362075628579,-5.23316413273202
"101927509",-0.140735017815407,1.89807618930059,-0.485324125416861,0.6332089388951,0.86258536042777,-5.48399075605625
"101927547",1.1885726253009,0.533320240584918,2.31741771620226,0.0322610101923416,0.452052548441659,-3.47203713991916
"101927550",0.0436230111633487,3.20667313689401,0.199680944768657,0.84393341176949,0.94664855912472,-5.83609574993569
"101927559",-0.227674759769105,1.16787789201819,-0.730395675968437,0.474401186908448,0.784653241875653,-5.29002595796668
"101927579",-0.981953792395535,1.0546827203257,-1.93958677624179,0.068012131720666,0.474901563094723,-4.00807032976705
